pay_run_id,employee_id,pay_date,gross_pay,federal_tax_withheld,state_tax_withheld,social_security_withheld,medicare_withheld,futa_withheld,suta_withheld,k401_contribution,garnishment_deduction,net_pay,journal_posted,is_injected_error,error_type
PR006980,EMP0440,2026-04-30,1944.51,291.68,77.78,120.56,28.2,11.67,52.5,116.67,525.51,784.11,True,False,none
PR006981,EMP0440,2026-05-15,1903.88,285.58,76.16,118.04,27.61,7.99,51.4,114.23,442.88,839.38,True,False,none
PR006982,EMP0440,2026-05-31,1823.94,273.59,72.96,113.08,26.45,0.0,38.53,109.44,313.84,914.58,True,False,none
PR006983,EMP0440,2026-06-15,1850.49,277.57,74.02,114.73,26.83,0.0,0.0,111.03,374.92,871.39,True,False,none
PR006984,EMP0440,2026-06-30,1830.93,274.64,73.24,113.52,26.55,0.0,0.0,109.86,711.13,521.99,True,False,none
PR006985,EMP0440,2026-07-15,1807.38,271.11,72.3,112.06,26.21,0.0,0.0,108.44,588.98,628.28,True,False,none
PR006986,EMP0440,2026-07-31,1861.51,279.23,74.46,115.41,26.99,0.0,0.0,111.69,577.23,676.5,True,False,none
PR006987,EMP0440,2026-08-15,1888.81,283.32,75.55,117.11,27.39,0.0,0.0,113.33,473.29,798.82,True,False,none
PR006988,EMP0440,2026-08-31,1848.96,277.34,73.96,114.64,26.81,0.0,0.0,110.94,702.56,542.71,True,False,none
PR006989,EMP0441,2026-03-29,2830.19,424.53,0.0,175.47,41.04,16.98,76.42,302.83,0.0,1886.32,True,False,none
PR006990,EMP0441,2026-04-05,2682.39,402.36,0.0,166.31,38.89,16.09,72.42,287.02,0.0,1787.81,True,False,none
PR006991,EMP0441,2026-04-12,2661.71,399.26,0.0,165.03,38.59,8.92,71.87,284.8,0.0,1774.03,True,False,none
PR006992,EMP0441,2026-04-19,2835.97,425.4,0.0,175.83,41.12,0.0,22.29,303.45,0.0,1890.17,True,False,none
PR006993,EMP0441,2026-04-26,2716.65,407.5,0.0,168.43,39.39,0.0,0.0,290.68,0.0,1810.65,True,False,none
PR006994,EMP0441,2026-05-03,2760.52,414.08,0.0,171.15,40.03,0.0,0.0,295.38,0.0,1839.88,True,False,none
PR006995,EMP0441,2026-05-10,2718.75,407.81,0.0,168.56,39.42,0.0,0.0,290.91,0.0,1812.05,True,False,none
PR006996,EMP0441,2026-05-17,2667.85,400.18,0.0,165.41,38.68,0.0,0.0,285.46,0.0,1778.12,True,False,none
PR006997,EMP0441,2026-05-24,2768.79,415.32,0.0,171.66,40.15,0.0,0.0,296.26,0.0,1845.4,True,False,none
PR006998,EMP0441,2026-05-31,2754.81,413.22,0.0,170.8,39.94,0.0,0.0,294.76,0.0,1836.09,True,False,none
PR006999,EMP0441,2026-06-07,2684.66,402.7,0.0,166.45,38.93,0.0,0.0,287.26,0.0,1789.32,True,False,none
PR007000,EMP0441,2026-06-14,2738.86,410.83,0.0,169.81,39.71,0.0,0.0,293.06,0.0,1825.45,True,False,none
PR007001,EMP0441,2026-06-21,2814.01,422.1,0.0,174.47,40.8,0.0,0.0,301.1,0.0,1875.54,True,False,none
PR007002,EMP0441,2026-06-28,2769.03,415.35,0.0,171.68,40.15,0.0,0.0,296.29,0.0,1845.56,True,False,none
PR007003,EMP0441,2026-07-05,2661.56,399.23,0.0,165.02,38.59,0.0,0.0,284.79,0.0,1773.93,True,False,none
PR007004,EMP0441,2026-07-12,2759.8,413.97,0.0,171.11,40.02,0.0,0.0,295.3,0.0,1839.4,True,False,none
PR007005,EMP0441,2026-07-19,2793.49,419.02,0.0,173.2,40.51,0.0,0.0,298.9,0.0,1861.86,True,False,none
PR007006,EMP0441,2026-07-26,2813.08,421.96,0.0,174.41,40.79,0.0,0.0,301.0,0.0,1874.92,True,False,none
PR007007,EMP0441,2026-08-02,2777.46,416.62,0.0,172.2,40.27,0.0,0.0,297.19,0.0,1851.18,True,False,none
PR007008,EMP0441,2026-08-09,2673.7,401.05,0.0,165.77,38.77,0.0,0.0,286.09,0.0,1782.02,True,False,none
PR007009,EMP0441,2026-08-16,2795.11,419.27,0.0,173.3,40.53,0.0,0.0,299.08,0.0,1862.93,True,False,none
PR007010,EMP0441,2026-08-23,2787.96,418.19,0.0,172.85,40.43,0.0,0.0,298.31,0.0,1858.18,True,False,none
PR007011,EMP0441,2026-08-30,2645.77,396.87,0.0,164.04,38.36,0.0,0.0,283.1,0.0,1763.4,True,False,none
PR007012,EMP0441,2026-09-06,2730.12,409.52,0.0,169.27,39.59,0.0,0.0,292.12,0.0,1819.62,True,False,none
PR007013,EMP0441,2026-09-13,2712.96,406.94,0.0,168.2,39.34,0.0,0.0,290.29,0.0,1808.19,True,False,none
PR007014,EMP0442,2026-04-05,4894.52,734.18,244.73,303.46,70.97,29.37,132.15,0.0,0.0,3541.18,True,False,none
PR007015,EMP0442,2026-04-19,4721.12,708.17,236.06,292.71,68.46,12.63,110.85,0.0,0.0,3415.72,True,False,none
PR007016,EMP0442,2026-05-03,4864.47,729.67,243.22,301.6,70.53,0.0,0.0,0.0,0.0,3519.45,True,False,none
PR007017,EMP0442,2026-05-17,4987.78,748.17,249.39,309.24,72.32,0.0,0.0,0.0,0.0,3608.66,True,False,none
PR007018,EMP0442,2026-05-31,4943.63,741.54,247.18,306.51,71.68,0.0,0.0,0.0,0.0,3576.72,True,False,none
PR007019,EMP0442,2026-06-14,4990.94,748.64,249.55,309.44,72.37,0.0,0.0,0.0,0.0,3610.94,True,False,none
PR007020,EMP0442,2026-06-28,5012.76,751.91,250.64,310.79,72.69,0.0,0.0,0.0,0.0,3626.73,True,False,none
PR007021,EMP0442,2026-07-12,4642.52,696.38,232.13,287.84,67.32,0.0,0.0,0.0,0.0,3358.85,True,False,none
PR007022,EMP0442,2026-07-26,4876.66,731.5,243.83,302.35,70.71,0.0,0.0,0.0,0.0,3528.27,True,False,none
PR007023,EMP0442,2026-08-09,4796.37,719.46,239.82,297.37,69.55,0.0,0.0,0.0,0.0,3470.17,True,False,none
PR007024,EMP0442,2026-08-23,4967.37,745.11,248.37,307.98,72.03,0.0,0.0,0.0,0.0,3593.88,True,False,none
PR007025,EMP0442,2026-09-06,4734.77,710.22,236.74,293.56,68.65,0.0,0.0,0.0,0.0,3425.6,True,False,none
PR007026,EMP0443,2026-03-31,2671.14,400.67,133.56,165.61,38.73,16.03,72.12,0.0,0.0,1932.57,True,False,none
PR007027,EMP0443,2026-04-15,2596.28,389.44,129.81,160.97,37.65,15.58,70.1,0.0,0.0,1878.41,True,False,none
PR007028,EMP0443,2026-04-30,2632.93,394.94,131.65,163.24,38.18,10.4,71.09,0.0,0.0,1904.92,True,False,none
PR007029,EMP0443,2026-05-15,2488.64,373.3,124.43,154.3,36.09,0.0,29.69,0.0,0.0,1800.52,True,False,none
PR007030,EMP0443,2026-05-31,2508.59,376.29,125.43,155.53,36.37,0.0,0.0,0.0,0.0,1814.97,True,False,none
PR007031,EMP0443,2026-06-15,2625.77,393.87,131.29,162.8,38.07,0.0,0.0,0.0,0.0,1899.74,True,False,none
PR007032,EMP0443,2026-06-30,2475.68,371.35,123.78,153.49,35.9,0.0,0.0,0.0,0.0,1791.16,True,False,none
PR007033,EMP0443,2026-07-15,2637.69,395.65,131.88,163.54,38.25,0.0,0.0,0.0,0.0,1908.37,True,False,none
PR007034,EMP0443,2026-07-31,2474.04,371.11,123.7,153.39,35.87,0.0,0.0,0.0,0.0,1789.97,True,False,none
PR007035,EMP0443,2026-08-15,2605.12,390.77,130.26,161.52,37.77,0.0,0.0,0.0,0.0,1884.8,True,False,none
PR007036,EMP0443,2026-08-31,2545.61,381.84,127.28,157.83,36.91,0.0,0.0,0.0,0.0,1841.75,True,False,none
PR007037,EMP0444,2026-04-05,2010.81,301.62,100.54,124.67,29.16,12.06,54.29,174.94,0.0,1279.88,True,False,none
PR007038,EMP0444,2026-04-19,2024.16,303.62,101.21,125.5,29.35,12.14,54.65,176.1,0.0,1288.38,True,False,none
PR007039,EMP0444,2026-05-03,1968.34,295.25,98.42,122.04,28.54,11.81,53.15,171.25,0.0,1252.84,True,False,none
PR007040,EMP0444,2026-05-17,1931.31,289.7,96.57,119.74,28.0,5.98,52.15,168.02,0.0,1229.28,True,False,none
PR007041,EMP0444,2026-05-31,1925.26,288.79,96.26,119.37,27.92,0.0,28.77,167.5,0.0,1225.42,True,False,none
PR007042,EMP0444,2026-06-14,2007.25,301.09,100.36,124.45,29.11,0.0,0.0,174.63,0.0,1277.61,True,False,none
PR007043,EMP0444,2026-06-28,1996.47,299.47,99.82,123.78,28.95,0.0,0.0,173.69,0.0,1270.76,False,True,late_journal_posting
PR007044,EMP0444,2026-07-12,2031.45,304.72,101.57,125.95,29.46,0.0,0.0,176.74,0.0,1293.01,True,False,none
PR007045,EMP0444,2026-07-26,1994.74,299.21,99.74,123.67,28.92,0.0,0.0,173.54,0.0,1269.66,True,False,none
PR007046,EMP0444,2026-08-09,1980.96,297.14,99.05,122.82,28.72,0.0,0.0,172.34,0.0,1260.89,True,False,none
PR007047,EMP0444,2026-08-23,1977.12,296.57,98.86,122.58,28.67,0.0,0.0,172.01,0.0,1258.43,True,False,none
PR007048,EMP0444,2026-09-06,1918.44,287.77,95.92,118.94,27.82,0.0,0.0,166.9,0.0,1221.09,True,False,none
PR007049,EMP0445,2026-03-29,2626.68,394.0,78.8,162.85,38.09,15.76,70.92,0.0,0.0,1952.94,True,True,duplicate_deduction
PR007050,EMP0445,2026-04-05,2761.68,414.25,82.85,171.22,40.04,16.57,74.57,0.0,0.0,2053.32,True,False,none
PR007051,EMP0445,2026-04-12,2740.09,411.01,82.2,169.89,39.73,9.67,73.98,0.0,0.0,2037.26,True,False,none
PR007052,EMP0445,2026-04-19,2625.37,393.81,78.76,162.77,38.07,0.0,23.53,0.0,0.0,1951.96,True,False,none
PR007053,EMP0445,2026-04-26,2679.85,401.98,80.4,166.15,38.86,0.0,0.0,0.0,0.0,1992.46,True,False,none
PR007054,EMP0445,2026-05-03,2734.55,410.18,82.04,169.54,39.65,0.0,0.0,0.0,0.0,2033.14,True,False,none
PR007055,EMP0445,2026-05-10,2648.96,397.34,79.47,164.24,38.41,0.0,0.0,0.0,0.0,1969.5,True,False,none
PR007056,EMP0445,2026-05-17,2559.73,383.96,76.79,158.7,37.12,0.0,0.0,0.0,0.0,1903.16,True,False,none
PR007057,EMP0445,2026-05-24,2571.65,385.75,77.15,159.44,37.29,0.0,0.0,0.0,0.0,1912.02,True,False,none
PR007058,EMP0445,2026-05-31,2663.53,399.53,79.91,165.14,38.62,0.0,0.0,0.0,0.0,1980.33,True,False,none
PR007059,EMP0445,2026-06-07,2760.3,414.05,82.81,171.14,40.02,0.0,0.0,0.0,0.0,2052.28,True,False,none
PR007060,EMP0445,2026-06-14,2702.07,405.31,81.06,167.53,39.18,0.0,0.0,0.0,0.0,2008.99,True,False,none
PR007061,EMP0445,2026-06-21,2570.89,385.63,77.13,159.4,37.28,0.0,0.0,0.0,0.0,1911.45,True,False,none
PR007062,EMP0445,2026-06-28,2595.86,389.38,77.88,160.94,37.64,0.0,0.0,0.0,0.0,1930.02,True,False,none
PR007063,EMP0445,2026-07-05,2718.53,407.78,81.56,168.55,39.42,0.0,0.0,0.0,0.0,2021.22,True,False,none
PR007064,EMP0445,2026-07-12,2733.32,410.0,82.0,169.47,39.63,0.0,0.0,0.0,0.0,2032.22,True,False,none
PR007065,EMP0445,2026-07-19,2686.15,402.92,80.58,299.77,38.95,0.0,0.0,0.0,0.0,1997.16,True,True,tax_miscalculation
PR007066,EMP0445,2026-07-26,2691.78,403.77,80.75,166.89,39.03,0.0,0.0,0.0,0.0,2001.34,True,False,none
PR007067,EMP0445,2026-08-02,2561.91,384.29,76.86,158.84,37.15,0.0,0.0,0.0,0.0,1904.77,True,False,none
PR007068,EMP0445,2026-08-09,2730.59,409.59,81.92,169.3,39.59,0.0,0.0,0.0,0.0,2030.19,True,False,none
PR007069,EMP0445,2026-08-16,2722.11,408.32,81.66,168.77,39.47,0.0,0.0,0.0,0.0,2023.89,True,False,none
PR007070,EMP0445,2026-08-23,2610.54,391.58,78.32,161.85,37.85,0.0,0.0,0.0,0.0,1940.94,True,False,none
PR007071,EMP0445,2026-08-30,2705.33,405.8,81.16,167.73,39.23,0.0,0.0,0.0,0.0,2011.41,True,False,none
PR007072,EMP0445,2026-09-06,2601.23,390.18,78.04,290.3,37.72,0.0,0.0,0.0,0.0,1934.01,True,True,tax_miscalculation
PR007073,EMP0445,2026-09-13,2564.44,384.67,76.93,159.0,37.18,0.0,0.0,0.0,0.0,1906.66,True,False,none
PR007074,EMP0446,2026-03-31,3899.75,584.96,194.99,241.78,56.55,23.4,105.29,0.0,0.0,2821.47,True,False,none
PR007075,EMP0446,2026-04-15,3892.63,583.89,194.63,241.34,56.44,18.6,105.1,0.0,0.0,2816.33,True,False,none
PR007076,EMP0446,2026-04-30,3942.97,591.45,197.15,244.46,57.17,0.0,32.61,0.0,0.0,2852.74,True,False,none
PR007077,EMP0446,2026-05-15,3968.51,595.28,198.43,246.05,57.54,0.0,0.0,0.0,0.0,2871.21,True,False,none
PR007078,EMP0446,2026-05-31,3997.01,599.55,199.85,247.81,57.96,0.0,0.0,0.0,0.0,2891.84,True,False,none
PR007079,EMP0446,2026-06-15,3986.95,598.04,199.35,123.59,57.81,0.0,0.0,0.0,0.0,2884.56,True,True,tax_miscalculation
PR007080,EMP0446,2026-06-30,3921.75,588.26,196.09,243.15,56.87,0.0,0.0,0.0,0.0,2837.38,True,False,none
PR007081,EMP0446,2026-07-15,3845.35,576.8,192.27,238.41,55.76,0.0,0.0,0.0,0.0,2782.11,True,False,none
PR007082,EMP0446,2026-07-31,4027.56,604.13,201.38,249.71,58.4,0.0,0.0,0.0,0.0,2913.94,True,False,none
PR007083,EMP0446,2026-08-15,3961.32,594.2,198.07,245.6,57.44,0.0,0.0,0.0,0.0,2866.01,True,False,none
PR007084,EMP0446,2026-08-31,3930.61,589.59,196.53,243.7,56.99,0.0,0.0,0.0,0.0,2843.8,True,False,none
PR007085,EMP0447,2026-03-29,1930.65,289.6,96.53,119.7,27.99,11.58,52.13,0.0,0.0,1396.83,True,False,none
PR007086,EMP0447,2026-04-05,1912.79,286.92,95.64,118.59,27.74,11.48,51.65,0.0,0.0,1383.9,True,False,none
PR007087,EMP0447,2026-04-12,1929.28,289.39,96.46,119.62,27.97,11.58,52.09,0.0,0.0,1395.84,True,True,wage_base_cap_error
PR007088,EMP0447,2026-04-19,1875.37,281.31,93.77,116.27,27.19,7.36,50.63,0.0,0.0,1356.83,True,False,none
PR007089,EMP0447,2026-04-26,1821.27,273.19,91.06,112.92,26.41,0.0,36.5,0.0,0.0,1317.69,True,False,none
PR007090,EMP0447,2026-05-03,1905.28,285.79,95.26,118.13,27.63,0.0,0.0,0.0,0.0,1378.47,True,False,none
PR007091,EMP0447,2026-05-10,1832.44,274.87,91.62,113.61,26.57,0.0,0.0,0.0,0.0,1325.77,True,False,none
PR007092,EMP0447,2026-05-17,1867.38,280.11,93.37,115.78,27.08,0.0,0.0,0.0,0.0,1351.04,True,False,none
PR007093,EMP0447,2026-05-24,1811.48,271.72,90.57,112.31,26.27,0.0,0.0,0.0,0.0,1310.61,True,False,none
PR007094,EMP0447,2026-05-31,1924.46,288.67,96.22,119.32,27.9,0.0,0.0,0.0,0.0,1392.35,True,False,none
PR007095,EMP0447,2026-06-07,1820.53,273.08,91.03,112.87,26.4,0.0,0.0,0.0,0.0,1317.15,True,False,none
PR007096,EMP0447,2026-06-14,1936.02,290.4,96.8,120.03,28.07,0.0,0.0,0.0,0.0,1400.72,True,False,none
PR007097,EMP0447,2026-06-21,1930.24,289.54,96.51,119.67,27.99,0.0,0.0,0.0,0.0,1396.53,True,False,none
PR007098,EMP0447,2026-06-28,1870.86,280.63,93.54,115.99,27.13,0.0,0.0,0.0,0.0,1353.57,True,False,none
PR007099,EMP0447,2026-07-05,1912.43,286.86,95.62,118.57,27.73,0.0,0.0,0.0,0.0,1383.65,True,False,none
PR007100,EMP0447,2026-07-12,1893.87,284.08,94.69,117.42,27.46,0.0,0.0,0.0,0.0,1370.22,True,False,none
PR007101,EMP0447,2026-07-19,1921.16,288.17,96.06,119.11,27.86,0.0,0.0,0.0,0.0,1389.96,True,True,duplicate_deduction
PR007102,EMP0447,2026-07-26,1865.98,279.9,93.3,115.69,27.06,0.0,0.0,0.0,0.0,1350.03,True,False,none
PR007103,EMP0447,2026-08-02,1918.59,287.79,95.93,118.95,27.82,0.0,0.0,0.0,0.0,1388.1,True,False,none
PR007104,EMP0447,2026-08-09,1870.54,280.58,93.53,115.97,27.12,0.0,0.0,0.0,0.0,1353.34,True,False,none
PR007105,EMP0447,2026-08-16,1941.65,291.25,97.08,120.38,28.15,0.0,0.0,0.0,0.0,1404.79,True,False,none
PR007106,EMP0447,2026-08-23,1874.09,281.11,93.7,116.19,27.17,0.0,0.0,0.0,0.0,1355.92,True,False,none
PR007107,EMP0447,2026-08-30,1870.56,280.58,93.53,115.97,27.12,0.0,0.0,0.0,0.0,1353.36,False,True,late_journal_posting
PR007108,EMP0447,2026-09-06,1918.48,287.77,95.92,118.95,27.82,0.0,0.0,0.0,0.0,1388.02,True,False,none
PR007109,EMP0447,2026-09-13,1923.91,288.59,96.2,59.64,27.9,0.0,0.0,0.0,0.0,1391.94,True,True,tax_miscalculation
PR007110,EMP0448,2026-04-05,2482.75,372.41,0.0,153.93,36.0,14.9,67.03,0.0,0.0,1920.41,True,False,none
PR007111,EMP0448,2026-04-19,2409.38,361.41,0.0,149.38,34.94,14.46,65.05,0.0,0.0,1863.65,True,False,none
PR007112,EMP0448,2026-05-03,2465.76,369.86,0.0,152.88,35.75,12.65,66.58,0.0,0.0,1907.27,True,False,none
PR007113,EMP0448,2026-05-17,2563.73,384.56,0.0,158.95,37.17,0.0,44.34,0.0,0.0,1983.05,True,False,none
PR007114,EMP0448,2026-05-31,2521.61,378.24,0.0,156.34,36.56,0.0,0.0,0.0,0.0,1950.47,True,False,none
PR007115,EMP0448,2026-06-14,2533.01,379.95,0.0,157.05,36.73,0.0,0.0,0.0,0.0,1959.28,True,False,none
PR007116,EMP0448,2026-06-28,2380.6,357.09,0.0,147.6,34.52,0.0,0.0,0.0,0.0,1841.39,True,False,none
PR007117,EMP0448,2026-07-12,2465.78,369.87,0.0,152.88,35.75,0.0,0.0,0.0,0.0,1907.28,True,False,none
PR007118,EMP0448,2026-07-26,2500.79,375.12,0.0,155.05,36.26,0.0,0.0,0.0,0.0,1934.36,True,False,none
PR007119,EMP0448,2026-08-09,2536.7,380.5,0.0,157.28,36.78,0.0,0.0,0.0,0.0,1962.14,True,False,none
PR007120,EMP0448,2026-08-23,2383.82,357.57,0.0,147.8,34.57,0.0,0.0,0.0,0.0,1843.88,True,False,none
PR007121,EMP0448,2026-09-06,2541.09,381.16,0.0,157.55,36.85,0.0,0.0,0.0,0.0,1965.53,True,False,none
PR007122,EMP0449,2026-03-31,5025.12,753.77,251.26,311.56,72.86,30.15,135.68,0.0,0.0,3635.67,True,False,none
PR007123,EMP0449,2026-04-15,4885.91,732.89,244.3,302.93,70.85,11.85,107.32,0.0,0.0,3534.94,True,False,none
PR007124,EMP0449,2026-04-30,4933.47,740.02,246.67,305.88,71.54,0.0,0.0,0.0,0.0,3569.36,True,False,none
PR007125,EMP0449,2026-05-15,4919.46,737.92,245.97,305.01,71.33,0.0,0.0,0.0,0.0,3559.23,True,False,none
PR007126,EMP0449,2026-05-31,5018.16,752.72,250.91,311.13,72.76,0.0,0.0,0.0,0.0,3630.64,True,False,none
PR007127,EMP0449,2026-06-15,4828.17,724.23,241.41,299.35,70.01,0.0,0.0,0.0,0.0,3493.17,True,False,none
PR007128,EMP0449,2026-06-30,4870.53,730.58,243.53,301.97,70.62,0.0,0.0,0.0,0.0,3523.83,True,False,none
PR007129,EMP0449,2026-07-15,5129.91,769.49,256.5,318.05,74.38,0.0,0.0,0.0,0.0,3711.49,True,False,none
PR007130,EMP0449,2026-07-31,4860.25,729.04,243.01,301.34,70.47,0.0,0.0,0.0,0.0,3516.39,True,False,none
PR007131,EMP0449,2026-08-15,4900.22,735.03,245.01,303.81,71.05,0.0,0.0,0.0,0.0,3545.32,True,False,none
PR007132,EMP0449,2026-08-31,4987.44,748.12,249.37,309.22,72.32,0.0,0.0,0.0,0.0,3608.41,True,False,none
PR007133,EMP0450,2026-03-31,2239.17,335.88,0.0,138.83,32.47,13.44,60.46,0.0,0.0,1731.99,True,False,none
PR007134,EMP0450,2026-04-15,2282.83,342.42,0.0,141.54,33.1,13.7,61.64,0.0,0.0,1765.77,True,False,none
PR007135,EMP0450,2026-04-30,2226.81,334.02,0.0,138.06,32.29,13.36,60.12,0.0,0.0,1722.44,True,False,none
PR007136,EMP0450,2026-05-15,2287.48,343.12,0.0,141.82,33.17,1.51,60.78,0.0,0.0,1769.37,True,False,none
PR007137,EMP0450,2026-05-31,2257.1,338.56,0.0,139.94,32.73,0.0,0.0,0.0,0.0,1745.87,True,False,none
PR007138,EMP0450,2026-06-15,2167.61,325.14,0.0,134.39,31.43,0.0,0.0,0.0,0.0,1676.65,True,False,none
PR007139,EMP0450,2026-06-30,2175.27,326.29,0.0,134.87,31.54,0.0,0.0,0.0,0.0,1682.57,True,False,none
PR007140,EMP0450,2026-07-15,2224.98,333.75,0.0,137.95,32.26,0.0,0.0,0.0,0.0,1721.02,True,False,none
PR007141,EMP0450,2026-07-31,2217.87,332.68,0.0,137.51,32.16,0.0,0.0,0.0,0.0,1715.52,True,False,none
PR007142,EMP0450,2026-08-15,2279.27,341.89,0.0,141.31,33.05,0.0,0.0,0.0,0.0,1763.02,True,False,none
PR007143,EMP0450,2026-08-31,2250.44,337.57,0.0,139.53,32.63,0.0,0.0,0.0,0.0,1740.71,True,False,none
PR007144,EMP0451,2026-03-29,1320.15,198.02,52.81,81.85,19.14,7.92,35.64,0.0,0.0,968.33,True,False,none
PR007145,EMP0451,2026-04-05,1297.22,194.58,51.89,80.43,18.81,7.78,35.02,0.0,0.0,951.51,True,False,none
PR007146,EMP0451,2026-04-12,1303.13,195.47,52.13,80.79,18.9,7.82,35.18,0.0,0.0,955.84,True,False,none
PR007147,EMP0451,2026-04-19,1339.92,200.99,53.6,83.08,19.43,8.04,36.18,0.0,0.0,982.82,True,False,none
PR007148,EMP0451,2026-04-26,1323.87,198.58,52.95,82.08,19.2,7.94,35.74,0.0,0.0,971.06,True,False,none
PR007149,EMP0451,2026-05-03,1333.53,200.03,53.34,82.68,19.34,2.49,36.01,0.0,0.0,978.14,True,False,none
PR007150,EMP0451,2026-05-10,1297.21,311.33,51.89,80.43,18.81,0.0,29.22,0.0,0.0,951.5,True,True,tax_miscalculation
PR007151,EMP0451,2026-05-17,1349.14,202.37,53.97,83.65,19.56,0.0,0.0,0.0,0.0,989.59,True,False,none
PR007152,EMP0451,2026-05-24,1369.15,205.37,54.77,84.89,19.85,0.0,0.0,0.0,0.0,1004.27,True,False,none
PR007153,EMP0451,2026-05-31,1306.41,195.96,52.26,81.0,18.94,0.0,0.0,0.0,0.0,958.25,True,False,none
PR007154,EMP0451,2026-06-07,1331.06,199.66,53.24,82.53,19.3,0.0,0.0,0.0,0.0,976.33,True,False,none
PR007155,EMP0451,2026-06-14,1382.12,207.32,55.28,85.69,20.04,0.0,0.0,0.0,0.0,1013.79,True,False,none
PR007156,EMP0451,2026-06-21,1314.36,197.15,115.65,81.49,19.06,0.0,0.0,0.0,0.0,964.09,True,True,tax_miscalculation
PR007157,EMP0451,2026-06-28,1341.98,201.3,53.68,83.2,19.46,0.0,0.0,0.0,0.0,984.34,True,False,none
PR007158,EMP0451,2026-07-05,1288.72,193.31,51.55,79.9,18.69,0.0,0.0,0.0,0.0,945.27,True,False,none
PR007159,EMP0451,2026-07-12,1343.14,201.47,53.73,83.27,19.48,0.0,0.0,0.0,0.0,985.19,True,False,none
PR007160,EMP0451,2026-07-19,1288.66,193.3,51.55,79.9,18.69,0.0,0.0,0.0,0.0,945.22,True,True,wage_base_cap_error
PR007161,EMP0451,2026-07-26,1380.4,207.06,55.22,85.58,20.02,0.0,0.0,0.0,0.0,1012.52,True,False,none
PR007162,EMP0451,2026-08-02,1354.7,203.21,54.19,83.99,19.64,0.0,0.0,0.0,0.0,993.67,True,False,none
PR007163,EMP0451,2026-08-09,1362.35,204.35,54.49,84.47,19.75,0.0,0.0,0.0,0.0,999.29,True,False,none
PR007164,EMP0451,2026-08-16,1353.49,203.02,54.14,83.92,19.63,0.0,0.0,0.0,0.0,992.78,True,False,none
PR007165,EMP0451,2026-08-23,1341.42,321.94,53.66,83.17,19.45,0.0,0.0,0.0,0.0,983.93,True,True,tax_miscalculation
PR007166,EMP0451,2026-08-30,1326.67,199.0,53.07,82.25,19.24,0.0,0.0,0.0,0.0,973.11,True,False,none
PR007167,EMP0451,2026-09-06,1369.76,205.46,54.79,84.93,19.86,0.0,0.0,0.0,0.0,1004.72,True,False,none
PR007168,EMP0451,2026-09-13,1380.15,207.02,55.21,85.57,20.01,0.0,0.0,0.0,0.0,1012.34,True,False,none
PR007169,EMP0452,2026-04-05,3110.34,466.55,155.52,192.84,45.1,18.66,83.98,0.0,0.0,2250.33,True,False,none
PR007170,EMP0452,2026-04-19,3216.9,482.53,160.85,199.45,46.65,19.3,86.86,0.0,0.0,2327.42,True,True,wage_base_cap_error
PR007171,EMP0452,2026-05-03,3131.11,469.67,156.56,194.13,45.4,4.04,72.16,0.0,0.0,2265.35,True,False,none
PR007172,EMP0452,2026-05-17,3120.04,468.01,156.0,193.44,45.24,0.0,0.0,0.0,0.0,2420.97,True,True,net_pay_mismatch
PR007173,EMP0452,2026-05-31,3038.95,455.84,151.95,188.41,44.06,0.0,0.0,0.0,0.0,2198.69,True,False,none
PR007174,EMP0452,2026-06-14,2988.3,448.25,149.42,185.27,43.33,0.0,0.0,0.0,0.0,2162.03,True,False,none
PR007175,EMP0452,2026-06-28,3046.89,457.03,152.34,188.91,44.18,0.0,0.0,0.0,0.0,2204.43,True,False,none
PR007176,EMP0452,2026-07-12,3112.97,466.95,155.65,193.0,45.14,0.0,0.0,0.0,0.0,2252.23,True,False,none
PR007177,EMP0452,2026-07-26,3081.0,462.15,154.05,191.02,44.67,0.0,0.0,0.0,0.0,2229.11,True,False,none
PR007178,EMP0452,2026-08-09,3097.89,464.68,154.89,192.07,44.92,0.0,0.0,0.0,0.0,2241.33,True,False,none
PR007179,EMP0452,2026-08-23,3229.0,484.35,161.45,200.2,46.82,0.0,0.0,0.0,0.0,2336.18,True,False,none
PR007180,EMP0452,2026-09-06,3073.69,461.05,153.68,190.57,44.57,0.0,0.0,0.0,0.0,2223.82,True,False,none
PR007181,EMP0453,2026-03-31,3746.32,561.95,112.39,232.27,54.32,22.48,101.15,164.84,0.0,2620.55,True,False,none
PR007182,EMP0453,2026-04-15,3651.4,547.71,109.54,226.39,52.95,19.52,98.59,160.66,0.0,2554.15,True,False,none
PR007183,EMP0453,2026-04-30,3625.92,543.89,108.78,224.81,52.58,0.0,43.26,159.54,0.0,2536.32,True,False,none
PR007184,EMP0453,2026-05-15,3842.6,576.39,115.28,428.83,55.72,0.0,0.0,169.07,0.0,2687.9,True,True,tax_miscalculation
PR007185,EMP0453,2026-05-31,3781.62,567.24,113.45,234.46,54.83,0.0,0.0,166.39,0.0,2645.25,True,False,none
PR007186,EMP0453,2026-06-15,3838.22,575.73,115.15,237.97,55.65,0.0,0.0,168.88,0.0,2684.84,True,False,none
PR007187,EMP0453,2026-06-30,3656.27,548.44,109.69,226.69,53.02,0.0,0.0,160.88,0.0,2557.55,True,False,none
PR007188,EMP0453,2026-07-15,3781.96,567.29,113.46,234.48,54.84,0.0,0.0,166.41,0.0,2645.48,True,False,none
